chain,draw,Indirect effect (Acad Resources),Indirect effect (Autonomy),Indirect effect (Effort),Indirect effect (Policy),Indirect effect (Research),Indirect effect (Salary),Indirect effect (Teaching),Moderation effect (Acad Resources),Moderation effect (Autonomy),Moderation effect (Effort),Moderation effect (Policy),Moderation effect (Research),Moderation effect (Salary),Moderation effect (Teaching),a1,a2,a3,a4,a5,a6,a7,dp1,dp2,dp3,dp4,dp5,dp6,dp7,im1,iy,med1,mod1,mod2,mod3,mod4,mod5,mod6,mod7,σm1,σy
0,0,0.004834987407141975,0.03271880803750121,-0.0019520542172768508,-0.028668061240749974,0.001973776734690966,0.0021141044034756777,0.0009234938174593418,1.4838996863746392e-05,-0.0006862543529946145,4.2074305241561516e-05,0.0011320222728952508,-6.962966302051494e-05,-3.774625352200524e-05,-2.515315536276555e-05,-0.03966959403741048,0.03662884302737258,-0.01732867344415047,-0.03703644988248901,0.537934810310449,-0.09072493643264894,-0.6139440559802839,-0.0037130162468456507,-0.005965492618318824,0.009954502780429468,0.008995345515099368,0.11763991015099261,0.34199790438029404,0.3654488136198777,3.558943093803409,0.8969149553057384,-0.053292816696888,0.0007082803248455324,-0.0007894929907883518,0.00047198022025798377,0.0013065487496475472,-0.021241554548220277,-0.00027844272049168883,0.01287705164652496,0.6271062241797425,0.47894879671053886
0,1,-0.00145344032880792,0.00214435527795487,-3.0438092485094286e-05,-0.0010980285781127602,1.0015867949395185e-05,0.0006092946269732133,-5.976756980013779e-05,6.686637984287352e-05,-4.658437642709871e-05,9.85799139423997e-07,3.918615091321242e-05,-2.989997389946618e-07,-1.600044790052264e-05,2.248560614374977e-06,-0.21051027870212427,0.010516310252117043,0.020649595809629235,-0.0034604656928372175,0.37936704472461463,0.502161212571654,-0.7408711766278162,-0.012683681960542047,-0.004279828660772462,0.0005806989148411615,-0.0004318238194523795,0.0558581217506296,0.39555337272932783,0.4599489935873894,6.087738643753844,1.011324545488222,-0.002894369960126155,0.005528128097289,-0.00034059196060099714,-0.0007768739467835584,0.00010330391177139964,-0.0135387498671747,-0.023102222854731073,0.016094824458815302,0.7191822077429658,0.45756403135923657
0,2,-0.023825638602234106,0.029976548009637484,0.00023874150384819485,-0.03292700228632993,0.0011801169508002468,0.007429751217707151,-0.0011794442147058577,0.0009891354808511383,-0.0005222256588437229,-6.353043841520374e-06,0.0012041387620985546,-3.956223572880255e-05,-0.00018755211630500416,4.13401993527031e-05,-0.1521320215768927,-0.0048884850313927405,0.024150368896974448,-0.024164143880689014,0.6742152294881569,0.48785517303456966,-0.6138015547188516,-0.01106652037620931,-0.0026642014548095318,0.003549999094545756,-0.0007099399930997266,0.11090254963239185,0.44119510020052244,0.42752910258810584,5.938657030760564,0.7611100090939658,-0.04883752375532525,0.0038403281305709825,0.00013008529820940476,-0.0008464843459266373,0.0008100786585128342,-0.024656015897350964,-0.020253596103821356,0.01069312321116157,0.7184001133837459,0.46706995983402727
0,3,0.010469090289001268,-0.01807649732751528,0.0005068059245274825,0.037947310632372666,-9.539988436941127e-05,-0.00921436865805977,0.000608260092762699,-0.00045731858343374355,0.00018640986709982522,-1.1044032324932278e-05,-0.0012512627223388766,1.0502112503393754e-05,0.00024980926823573113,-1.4188566744204147e-05,-0.1922238900389983,0.010572640397046695,0.012689108231420356,-0.0019901674833379466,0.7916309773315344,0.21839903906613056,-0.3770995890787599,-0.0003760740951186922,-0.000982474431065287,0.0007797359221922353,0.0018721631965348572,0.011784574755686002,0.3900166677107306,0.5051134141300587,4.537877134640398,0.04528289925231205,0.047935606007090806,0.005211350998645526,-0.00023039308866354177,-0.00029599222636520595,0.00021908792603644658,-0.02610299162909895,-0.009540269155376806,0.003888755825309704,0.647182978068552,0.4687291180487607
0,4,0.03700625445337253,0.01734633473245859,-0.0011636972291757038,-0.011951632651665352,-3.5387641418905e-05,0.0028880386584467775,-0.0007168027611067125,-0.001092354709838501,-0.00030909284579209095,3.559480926486009e-05,0.000467000966458361,-2.375090912912235e-07,-6.242576781626951e-05,1.9933093261497107e-05,-0.09165883265313296,0.036932722239007384,0.02274945459383801,0.0011231116637991725,0.3793137235011504,-1.1744822300561453,-0.5505275311109379,0.013082997769694401,-0.004851911291196875,0.0046515653429969085,0.0024503194618568196,0.18690452867848087,0.36622254790642317,0.33104093963575765,5.019872130463738,0.7419260204101636,-0.03150856905821681,0.001981231445354708,-0.0011296866322013338,-0.0006326245163551454,7.537920584473063e-06,-0.014821395589101704,0.03466849630080667,0.009809802699100539,0.6938327666223518,0.49980448466891764
0,5,-0.024377341256989104,-0.03159543459063255,0.0027491434773438267,0.0003970825558291948,0.0007537724840121019,-0.017036058859181753,0.0027102515968224754,0.0009612653110039829,0.0004527091220955197,-7.60804563053671e-05,-0.0002758671276681483,-2.0950045767286507e-05,0.0004660837862888996,-8.917008984988146e-05,-0.2954740566777819,0.047681249657237884,0.04700670739341624,0.01307345880312611,0.0068870150412517,-0.42280153947338417,-0.5479924264267367,-0.0048884986427264795,-0.004331034777242035,0.0033361958917452078,0.006642481655639733,0.023863388746094366,0.3146201047767983,0.49260260506884657,4.469008115528139,0.5224863344129579,0.05765669937567407,0.008083775022431218,-0.0013195423451080551,-0.0015465694501323327,-0.00036335839536672367,-0.004784650017349751,0.01667222233344752,0.007851804334927333,0.6443846024060635,0.4481361818245848
0,6,0.02054836758169487,0.0495559964876295,-0.001414710557331102,-0.0654966284634412,4.5525715048247774e-05,0.007774774512503832,0.00018101002005601585,-0.0007732499404656759,-0.0009321716687373178,3.581071294151816e-05,0.002166159729618017,-2.013495758126264e-06,-0.00015094320720021817,1.2347983585230021e-05,-0.1092129393593026,0.01987256325701583,-0.002542663624779184,-0.0006395037115040349,0.9200368835279518,-0.28864472133862357,-0.6961174283047254,0.01784332423956078,-0.0024837609755617193,0.0060053046199369554,0.003582376204354765,0.12204586605980425,0.3670001570314686,0.35181235622627605,4.847711346328314,0.4553626380178804,-0.07118913343157436,0.002120312467987855,-0.0005030362249870444,-0.00017345320823575788,2.828375148099812e-05,-0.030428235675885682,0.01086190972122043,0.013094297174347591,0.66473867612256,0.5104150730308133
0,7,-0.012544217647126574,0.010130607019880496,-0.00014886676712924993,-0.0011530669254497191,-0.00033950637165907157,0.0045644351360974575,-0.0006885965590535579,0.00039980774697530346,-0.00019881834646820376,4.459513223771056e-06,5.1298497437665334e-05,1.0409616779815523e-05,-0.00012548622371093894,2.3786336881817383e-05,-0.3366375490071736,0.010979265149084674,0.05078557389529607,0.025039372763514745,0.08504132757958484,0.9251647919246628,-0.7471554782665273,-0.007781444260289332,-0.004256236789688727,0.005642273845580017,0.002852176632141944,0.10176134009069673,0.3868468118847918,0.39001177585932345,5.4526740177956485,0.9239682939383008,-0.013558900810557504,0.009254896504090534,-0.0003288993175832292,-0.0017542968426538226,-0.000767733087309716,-0.003783381717618457,-0.02948673735145235,0.014663308570957007,0.6731222496330352,0.44263645953748215
0,8,0.06615964854223395,0.03313343918877166,-0.0020997792652466003,-0.06116616363536515,-0.0013567148980874627,0.00894341309261617,-0.0016963141037487637,-0.002148400383645257,-0.00032401460354491865,5.295823673438058e-05,0.0019012793779932193,3.933803960938901e-05,-0.00026608671376784866,6.31301850951814e-05,-0.16739601872284987,0.039302074673177256,0.03175031998750022,0.02539395979252294,1.1448618292678383,-1.2383260899819724,-0.6201665683289563,0.01733449848301124,-0.004469601527520168,0.004877767794234434,0.0030770867713015185,0.07944129680626431,0.27083112439931895,0.374167823989731,3.993401211125333,1.058045377332002,-0.05342667741353742,0.004980409163539464,-0.000991232082887525,-0.0011816228923714667,-0.0007362995700612558,-0.035586704433756666,0.04021212786668423,0.00606465944039445,0.6260250869525307,0.5458160340813186
0,9,0.0038605455311963117,0.047160344765594754,-0.0009010287380252788,0.048832540535455674,-0.0014797198349314543,0.013214040651434139,-0.0065295797990189966,-0.00029272149203206756,-0.0005609065273293191,2.7151376980168166e-05,-0.001303347984040422,5.245212105511451e-05,-0.0003690145572996935,0.0002267933209029752,-0.194289767120362,0.013248079697763416,0.09600625365168183,0.021756738133010857,-0.7179986181970471,-0.05676268992953946,-0.6934118520990731,-0.011632243066382088,-0.0040299204012008176,0.005059425380258899,0.003622944788679253,0.0944700622074604,0.38326105789614673,0.40660478985883247,5.589432660665911,1.1100568961078192,-0.06801202578645367,0.005425725127763981,-0.00039921435461162306,-0.003334606171194902,-0.000771218331590436,0.01916349305831171,0.004303966668353092,0.008247166892079811,0.7215333767875922,0.4136002585061353
