chain,draw,Indirect effect (Acad Resources),Indirect effect (Autonomy),Indirect effect (Effort),Indirect effect (Policy),Indirect effect (Research),Indirect effect (Salary),Indirect effect (Teaching),Moderation effect (Acad Resources),Moderation effect (Autonomy),Moderation effect (Effort),Moderation effect (Policy),Moderation effect (Research),Moderation effect (Salary),Moderation effect (Teaching),a1,a2,a3,a4,a5,a6,a7,dp1,dp2,dp3,dp4,dp5,dp6,dp7,im1,iy,med1,mod1,mod2,mod3,mod4,mod5,mod6,mod7,σm1,σy
0,0,-0.012636039882081488,0.03771949825182955,-0.0036778247682727506,-0.008360091853474807,0.0031405790633849346,0.009607529480098395,-0.0023729021973689845,-0.00017908938045145515,-0.0006287090386109073,6.288707211027612e-05,0.0004765229093562325,-4.047105604248736e-05,-0.00021947043551030565,-1.8781429148007154e-06,-0.12756904576858769,0.04883426037510601,0.03150746189721253,-0.0417006968447749,0.11100553399234557,0.16778169178560187,-0.5008405551940629,0.005114851676719178,-0.018039590045653277,0.002127096073558823,0.02073383642582775,0.1288931563998152,0.594404758590658,-0.2404226687220321,1.4460891947536294,3.466637135299194,-0.07531238806572724,0.002914134595211184,-0.000835016306419507,2.493803427347978e-05,0.0005373758166739731,-0.006327284548995546,0.002377953814120976,0.008348016239535723,0.5087297164014628,0.5796085664376406
0,1,-0.1618329130613389,0.09330218579190476,-0.00780125637277824,-0.05351875050247648,0.025784315831256687,0.006700687430939814,0.002120692023181076,0.0014634761853971432,-0.0008912099566174038,0.00013816767139563792,0.0014792599696772546,-0.00046850145715972584,-0.0001776730584274539,-0.00014155944055263875,-0.03551122318658486,0.04134384106775744,-0.01123890175767099,-0.13664756096058137,0.2836300474164982,0.8576559873723811,-0.49446788521335777,0.03181174004824007,-0.014481075139567515,0.005449225693806256,0.010816382862419411,0.1909154858776648,0.5051884590801748,-0.11275759303207503,1.5371081258234816,2.416940981701515,-0.18869210434494818,0.0009416030365671774,-0.0007322387541084045,0.0007502139055795034,0.002482888506576078,-0.007839543550656568,-0.0077558951948607305,0.00472309087712638,0.42508910988085874,0.612154667900674
0,2,-0.5489507316876925,-0.10695157365051376,0.06313902628989038,-1.9251710155073027,0.06672191966766235,-0.0357883423803083,-0.03574140489587965,0.008386053255868272,-0.002335287020371687,-0.0014302552327411361,0.03981995882088326,-0.001921513965997206,0.0007423134052138771,0.0009916596534992536,-0.036305204368374935,0.0640508920115825,-0.03625758900394674,0.06768553021102257,-1.9529746982783402,-0.5568787816519974,-0.10849618844145406,-0.02448665843584883,-0.022173376840534186,-0.03890402877827448,0.018036000398431527,0.20812562000175347,0.42362571742983063,0.3198386640995404,5.759943567582484,1.1249961881475115,0.9857634188525084,0.0007530340353651765,-0.0014509112484677557,0.0010059813891791691,-0.0019492648329697312,0.04039504617369169,0.008507166218066981,-0.0023690136758068286,0.41707323068598406,0.47571366541374727
0,3,-0.0402881768096379,-0.003906421897898979,-0.0006490654427441468,0.05469056283106322,0.00016951533478909566,-0.001771253837745742,0.00604804468791878,0.0008041988042707977,0.0004156251563503409,1.977106284383784e-05,-0.0011648341687010891,1.5697331558047475e-05,4.754745428194128e-05,-0.00015496338954392724,0.03652168078677055,0.01338315288552583,-0.12470530918222933,-0.0034952556283570856,-1.1276708257168664,0.8307064191291713,0.08054694958633965,0.024820761117093762,-0.021897339420868155,-0.013422709322046162,0.03340672914147651,0.39579890539657164,0.2872147174960913,-0.39531009565685327,4.9781537013652875,4.358089303647584,-0.04849869446280668,-0.0009803862724264692,-0.0004076617538437068,0.0031952074434244333,-0.00032366503329456947,0.024017845874065594,-0.016581865000253406,-0.008569821537548419,0.49194398428623426,0.647816945010121
0,4,0.42041357911287275,-0.004414242685814095,-0.016278434923843992,-0.2928686984408488,-0.00508025839983035,0.0038370652881807555,0.037845701483229494,-0.008508192037828268,-0.0003636412310941389,0.0003896201379611147,0.0051194226361879905,3.919928240477465e-05,-9.840289779735206e-05,-0.0007222569463011103,0.01412223952206471,-0.059912443436130176,0.1392903224433092,-0.018697786085991056,-1.077897194149116,1.547323492474492,-0.016246529009972956,0.015148878761136434,-0.017529307592490207,-0.0029560445697926463,-0.02114364396935266,-0.01242919303071783,0.9598374864350104,0.32090756872282566,3.074676223279326,0.6139157233166055,0.27170373949441173,-0.0003621698324081254,0.0014339888684863984,-0.0026582517695379945,0.00014427214906102123,0.018841929248799627,-0.031314225021931506,-0.001338374038468536,0.26314103070165146,0.6252003222350471
0,5,-0.12109147026157144,0.2699887982001269,-0.0034448749839866106,0.12471523214251715,-0.14338232891676697,0.20346546946336058,-0.07694901360715631,0.003376252592452324,-0.007250208074459007,2.802883878259631e-05,-0.0009219502275297418,0.0028862200266480853,-0.004152201740941124,0.002230579167833286,0.4836946142150751,-0.008189436177024735,-0.1829294353931956,-0.3408601000138921,0.29648316373792033,-0.28786846312245806,0.641839266054522,-0.010188195965712398,-0.021606242093194544,-0.01612965052061458,0.027735010870600155,0.41305108530200585,0.6697852238904822,0.19068160986114105,1.7652534201024246,0.6537565628898327,0.420648614815648,-0.009870950704927089,6.663242857671154e-05,0.005302713688504244,0.006861356307836625,-0.0021917348472282323,0.008026301462877724,-0.017235782596446817,0.3324860776803571,0.5125022981622945
0,6,-0.09399449862120851,0.5354731757302711,-0.010554202052048729,-0.1399325506792891,-0.1472321656767167,0.21314907630126614,-0.09148315980184003,0.0023369000204123873,-0.01339066285668687,0.00013404715908633516,0.0040512254088579756,0.0028067644425153974,-0.004285861841905322,0.0024837271660699293,0.357025319478277,-0.01767831897214091,-0.15323455734318933,-0.24661430347421187,-0.23438742723459136,-0.157441057131328,0.8969191185559549,0.0052239214133404654,-0.018548396323844564,-0.015585585661361336,0.015401963792609805,0.27035071264285526,0.3044525062548386,0.03432871992946087,3.311129222148331,1.6365834379769892,0.5970138941763067,-0.007178830984860875,0.00022452937928903397,0.0041602501889787665,0.004701338561622353,0.0067858142806666265,0.003914314295208459,-0.022429399026235086,0.41132498608217627,0.47596885021400026
0,7,1.4261445560351962,0.41622323342141976,-0.05437102877206716,-0.9349908382188349,-0.09202975638086681,-0.01836098964220306,0.17107080217422188,-0.029061484680726786,-0.010980229038151738,0.0013415642747227508,0.016052351584660975,0.0018316816309426396,0.00041275682932201364,-0.003434399510326045,-0.02469731938557839,-0.07313432930759475,0.2301068908144603,-0.12378898581212447,-1.257653743292975,1.9183033309624482,0.5598607881069282,0.012137685380553431,-0.015490918831696605,0.0003640058934074648,0.01987990341907977,0.09164532557758281,0.8053068821763288,0.1750466541234407,2.762145334670033,-1.7480227228729177,0.7434405878447143,0.0005551981369736945,0.0018045346146785427,-0.004619601843750026,0.0024637901950616005,0.021591976342316542,-0.039090527415214224,-0.014769477504563184,0.2783168833586708,0.4607280295546016
0,8,-0.27036472146114976,0.023415568417906003,0.01231124168867682,-0.013495540933656316,-0.01580929679418845,0.031007098433780213,-0.04071719956899915,0.006041476118291313,-0.0018020562995991563,-0.00029227178437966374,-7.120643644298559e-05,0.0001657982764844417,-0.000594229714188857,0.0010506175142031419,0.09261682032578415,0.036773129930315576,-0.12162045941527778,-0.047221664542116244,-0.04031057896375149,-0.8075673666620218,0.06994125869657883,0.006065465165754082,-0.0159972974320127,-0.00281310355347599,0.014375176416727423,0.24411203632737186,0.1635053805466618,0.4049530077306801,4.127927699318474,1.409489449254282,0.3347890623399858,-0.0017749376578659055,-0.000873002786700526,0.0031381476648607363,0.0004952320584358572,-0.00021269045035489796,0.01804561975849754,-0.005382661808016678,0.3912667708564476,0.6619992914174373
0,9,-0.23670976279797631,0.01026793427378194,0.01341663899958341,-0.04080825637950132,-0.009775253560815838,0.029272938090107576,-0.03732921496516712,0.006248585423238887,-0.0017375082040591554,-0.000327628695388316,0.001318426832608277,0.00011556255358623133,-0.0006893321774683296,0.0009671336634175739,0.08992602633615904,0.04121571358178766,-0.11467478794689802,-0.030029432182266027,-0.12536235094064244,-0.7271688375752838,0.03154293993584815,0.007925699308930967,-0.015740569351339825,-0.0031407131213333933,0.01319161569076244,0.23490843050228755,0.10328897083732656,0.36775359016078324,4.033694376882992,1.420064813921575,0.32552242418318666,-0.0021176181001908803,-0.0010064704335205614,0.0029710200943739674,0.00035500642966826423,0.004050187436139074,0.019195560609743173,-0.005337599117538454,0.3895837664255875,0.6622138376374446
